candidate_id,source_key,review_decision,reviewed_category,reviewed_markers,review_note
5bd142fdd2f5e7b210be2e64022008a5,hoerspiele.de:episode:19682,accept,,,
e711ada921149ae6a225ddea5dfcb62e,hoerspiele.de:episode:16420,accept,,,
802b44e184e681af0c669ce543bc656e,hoerspiele.de:episode:15557,accept,,,
0f871d5198ede34da97d553a802332f0,hoerspiele.de:episode:15557,accept,,,
6f09ca15a27e2828317ff9a27fe372df,hoerspiele.de:episode:3166,accept,,,
a6303a558856c8536ec6d75bcd5dfdeb,hoerspiele.de:episode:3166,accept,,,
5fd143d2ddb45b74a5ee8426fb94d7e7,hoerspiele.de:episode:3165,accept,,,
9862e2cef0c30f2d552163ae3e92e9bf,hoerspiele.de:episode:3165,accept,,,
fe113039dffe382ae53737ef9a2d83f7,hoerspiele.de:episode:3164,accept,,,
dcf165aed898f3e538674d581de12ec3,hoerspiele.de:episode:3164,accept,,,
448d549f61d83a1ce411629c7102269b,hoerspiele.de:episode:3168,accept,,,
d0c4fe749bb14f3f0db3237f0062e617,hoerspiele.de:episode:3168,accept,,,
8f83fb756b28a09e93f4c4229b4f7601,hoerspiele.de:episode:3167,accept,,,
72e61e00679d97fb5afe168b103b8548,hoerspiele.de:episode:28771,accept,,,
de88fc02ba90d17494cd808499627bfa,hoerspiele.de:episode:30498,accept,,,
6f72a5cabefc9d3fa9f918d236e6d0ac,hoerspiele.de:episode:7698,accept,,,
188314e4045f66386326ec8945659e41,hoerspiele.de:episode:7699,accept,,,
97745452d4f2814b057c273510de5377,hoerspiele.de:episode:7701,accept,,,
03d78d7e14724147dcbfd207b5a84bae,hoerspiele.de:episode:7702,accept,,,
afb19f82dc59ee798b404ce5110a0e6e,hoerspiele.de:episode:7703,accept,,,
0daa97616fde44f3cec00e89f23188f9,hoerspiele.de:episode:7927,accept,,,
68bc1c09b678161f4cba7636a35279eb,hoerspiele.de:episode:7928,accept,,,
2fdcf4f5971c6cf94834c60181c033f7,hoerspiele.de:episode:7929,accept,,,
af243418d122377bc4f6781d79323ca1,hoerspiele.de:episode:7930,accept,,,
3130cdffa6aaa41179ea59c33dff6aa6,hoerspiele.de:stub:d6d7467292b519881503d56368a4682aad1dc9d3fd68d2e4c0fe279bb36618c6,accept,,,
1fa6e13511f8543be39116d8be17843d,hoerspiele.de:stub:835ed11ef588a149c0b0daa17359a9c1bdc7231eb69da15735a46a8245f5e436,accept,,,
45e684c3863dc8458c9bbda63d997175,hoerspiele.de:stub:f250b3b11d9930e84548af16c77aa173a6d18d42a106b95c7865583894aba67d,accept,,,
571cd986b59c07291532f2db1eb31db1,hoerspiele.de:stub:b9fee20c56396ae8b3f75a36b77c6470bc53043e3d4d72607453cbf3391cd5e7,accept,,,
